Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
Exhaustive Search,1,3-4-3-1-2-5-3-5-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-4-3-1-0-2-3-1-5-4-,318,5,17,180,55,35,560,262,5,5,5.00,31,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,5-3-5-1-5-5-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-2-2-5-5-3-1-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-3-5-1-5-2-0-4-5-4-,356,4,22,198,60,42,617,285,4,4,4.00,34,0,0.53ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-4-3-1-3-5-3-1-5-5-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-5-4-1-3-4-,190,3,13,108,35,18,330,149,3,3,3.00,16,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-2-3-1-5-5-3-4-5-4-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-3-5-1-5-5-4-1-5-4-,352,3,16,198,61,42,605,278,3,3,3.00,35,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-5-1-5-0-2-1-5-4-,353,3,22,198,58,42,608,278,3,3,3.00,33,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-0-1-5-0-3-1-5-4-,318,5,17,180,55,35,560,262,5,5,5.00,31,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-1-4-1-3-1-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-2-3-5-5-5-3-1-4-4-,324,3,15,174,68,36,580,256,3,3,3.00,31,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-2-1-2-5-3-1-5-4-,383,4,17,216,67,46,662,303,4,4,4.00,37,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-4-3-1-2-5-3-1-5-2-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-3-5-1-0-4-3-1-5-4-,299,4,16,168,50,35,522,242,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-3-5-3-5-2-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,5-3-5-1-5-1-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-1-0-5-3-1-2-4-,734,5,125,420,93,44,1118,527,5,5,5.00,52,0,0.78ns,-,-,-,-,33,-,-
Exhaustive Search,1,3-4-3-3-5-5-3-1-3-4-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-3-1-5-0-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,5-4-3-1-5-5-2-1-5-4-,369,4,27,198,64,42,650,301,4,4,4.00,38,0,0.53ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-3-4-5-5-2-1-5-4-,364,4,23,204,61,42,627,289,4,4,4.00,34,0,0.53ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-3-0-4-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,0-4-3-1-5-5-3-4-5-4-,333,5,17,186,62,34,595,304,5,5,5.00,34,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-6-5-5-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-4-3-1-5-5-3-4-5-4-,206,3,9,120,31,24,357,169,3,3,3.00,22,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-5-4-3-5-3-1-5-1-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-0-5-3-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-2-3-5-5-2-1-5-4-,471,5,35,252,84,53,841,385,5,5,5.00,47,0,0.53ns,-,-,-,-,21,-,-
Exhaustive Search,1,3-4-4-1-5-0-3-1-4-4-,422,4,17,228,90,46,755,339,4,4,4.00,41,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,2-4-3-1-5-5-3-1-3-4-,159,4,13,90,31,10,286,157,4,3,3.50,15,0,0.43ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-0-3-1-3-5-3-1-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-3-4-5-3-3-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-2-5-1-5-5-3-1-5-1-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-3-1-5-4-3-1-5-5-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-0-5-1-5-5-3-1-5-5-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-5-0-5-5-3-2-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-5-3-5-5-3-4-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-5-0-5-5-3-4-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-0-1-5-5-0-1-5-4-,477,7,35,252,89,53,876,408,7,7,7.00,48,0,0.53ns,-,-,-,-,23,-,-
Exhaustive Search,1,3-4-4-1-4-5-3-1-5-4-,382,4,5,222,70,44,646,309,4,4,4.00,41,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-5-1-5-5-5-1-4-4-,416,4,17,228,83,48,735,331,4,4,4.00,40,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,5-3-3-1-5-5-3-4-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-0-3-1-5-0-3-1-5-2-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-5-1-2-5-3-1-3-4-,116,2,12,66,19,11,205,90,2,2,2.00,8,0,0.47ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-0-3-1-5-1-3-1-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-5-1-0-5-3-1-5-4-,318,5,17,180,55,35,560,262,5,5,5.00,31,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,0-4-3-1-3-5-4-1-5-4-,471,6,17,258,93,52,840,411,6,6,6.00,51,0,0.47ns,-,-,-,-,17,-,-
Exhaustive Search,1,2-2-3-1-5-5-3-1-5-4-,327,5,19,180,60,35,591,297,5,4,4.50,33,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-4-3-1-5-3-3-2-5-2-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-5-1-5-3-3-1-0-4-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-3-4-1-5-0-3-1-5-4-,287,3,4,168,49,34,487,232,3,3,3.00,32,0,0.34ns,-,-,-,-,6,-,-
Exhaustive Search,1,3-4-3-4-5-1-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-3-5-1-5-5-3-1-5-5-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,2-4-5-1-5-5-3-1-2-4-,753,5,125,432,99,43,1154,568,5,4,4.50,54,0,0.74ns,-,-,-,-,33,-,-
Exhaustive Search,1,3-3-5-4-5-5-4-1-5-4-,352,3,16,198,61,42,605,278,3,3,3.00,35,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-4-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-5-5-5-0-1-5-0-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,0-3-4-5-5-5-3-1-5-4-,411,5,16,228,78,45,729,364,5,5,5.00,44,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-3-1-2-5-3-1-5-3-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-4-3-5-5-5-3-1-4-4-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-1-5-2-3-1-5-5-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,4-4-3-1-3-5-4-1-5-4-,475,6,17,264,92,52,844,416,6,5,5.50,50,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-4-5-1-5-4-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-5-0-4-5-4-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,0-4-3-1-5-5-3-1-5-1-,333,5,17,186,62,34,595,304,5,5,5.00,34,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,0-4-3-1-5-5-3-0-5-4-,333,5,17,186,62,34,595,304,5,5,5.00,34,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-5-5-5-3-2-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-0-1-5-5-3-1-4-4-,400,4,12,216,85,47,714,317,4,4,4.00,40,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-3-1-5-1-3-1-3-4-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-5-1-3-5-0-1-5-4-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-0-5-1-5-5-3-5-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-5-0-5-5-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-0-5-1-5-5-2-1-5-4-,377,5,25,204,69,42,679,317,5,5,5.00,37,0,0.53ns,-,-,-,-,18,-,-
Exhaustive Search,1,3-2-5-4-5-5-3-1-5-0-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-2-3-3-5-5-3-5-5-1-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,0-4-3-1-5-5-3-1-2-4-,749,5,125,426,100,43,1153,569,5,5,5.00,55,0,0.74ns,-,-,-,-,33,-,-
Exhaustive Search,1,3-4-2-1-5-5-3-6-5-4-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-2-5-2-5-5-3-1-5-1-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-3-1-5-1-3-5-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,2-4-3-1-5-5-3-1-5-0-,337,5,17,192,61,34,596,303,5,4,4.50,33,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-5-5-2-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-2-4-1-5-5-2-1-5-4-,469,5,25,252,88,52,832,389,5,5,5.00,52,0,0.53ns,-,-,-,-,20,-,-
Exhaustive Search,1,3-4-5-5-5-2-3-1-4-4-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,4-0-3-3-5-5-3-1-5-4-,326,6,9,186,62,34,586,303,6,6,6.00,35,0,0.34ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-2-0-1-5-5-3-1-3-4-,138,3,15,72,25,11,258,115,3,3,3.00,15,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-4-5-1-5-5-3-4-2-4-,609,3,113,354,68,33,897,421,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-4-1-5-5-3-1-5-0-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-5-5-5-4-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-2-1-5-5-4-1-5-4-,452,5,17,252,84,53,790,359,5,5,5.00,46,0,0.47ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-4-5-1-5-5-2-1-4-3-,481,4,31,252,100,54,859,386,4,4,4.00,44,0,0.53ns,-,-,-,-,18,-,-
Exhaustive Search,1,3-4-5-1-5-5-3-0-5-2-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-2-1-5-0-3-1-5-4-,296,3,16,168,48,35,513,235,3,3,3.00,29,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-4-1-5-5-3-3-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,2-4-5-1-5-4-3-1-5-4-,337,5,17,192,61,34,596,303,5,4,4.50,33,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-3-5-5-3-1-4-4-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-3-1-0-5-3-1-5-4-,299,4,16,168,50,35,522,242,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-3-5-5-5-3-1-5-2-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-1-3-5-3-1-4-4-,303,2,12,168,62,36,530,231,2,2,2.00,25,0,0.47ns,-,-,-,-,6,-,-
Exhaustive Search,1,2-4-3-3-5-5-3-1-5-4-,337,5,17,192,61,34,596,303,5,4,4.50,33,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-0-5-0-5-1-5-4-,289,4,5,174,44,36,479,230,4,4,4.00,30,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-3-0-5-5-3-1-2-4-,609,3,113,354,68,33,897,421,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-3-5-5-3-0-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-4-2-5-5-0-3-4-,216,3,16,120,36,23,389,175,3,3,3.00,21,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-3-0-5-5-3-1-4-5-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-3-1-5-5-3-1-5-2-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-0-5-1-5-3-3-1-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-0-0-5-4-3-1-5-4-,299,4,16,168,50,35,522,242,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-3-3-1-4-5-0-1-5-4-,461,5,22,252,86,52,810,382,5,5,5.00,49,0,0.53ns,-,-,-,-,17,-,-
Exhaustive Search,1,3-4-5-3-5-5-4-1-5-1-,363,4,17,204,64,42,624,289,4,4,4.00,36,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-3-1-5-3-3-1-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-3-5-3-4-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-1-5-5-3-1-5-5-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-2-4-5-3-1-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-5-1-5-5-2-4-5-4-,353,3,22,198,58,42,608,278,3,3,3.00,33,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,0-4-3-1-2-5-3-1-5-4-,414,6,17,228,79,45,748,371,6,6,6.00,45,0,0.47ns,-,-,-,-,18,-,-
Exhaustive Search,1,3-4-0-1-5-5-3-3-3-4-,137,3,13,78,23,11,242,111,3,3,3.00,12,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-0-5-1-5-1-3-1-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-4-0-4-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,5-4-5-1-5-5-0-1-5-4-,379,5,27,204,68,42,677,316,5,5,5.00,38,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-1-2-0-,609,3,113,354,68,33,897,421,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-5-1-5-5-0-1-5-4-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-3-5-5-4-5-3-1-4-4-,411,3,16,222,87,46,736,328,3,3,3.00,40,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-4-4-5-5-2-1-5-4-,468,5,23,258,85,52,819,384,5,5,5.00,50,0,0.53ns,-,-,-,-,18,-,-
Exhaustive Search,1,3-4-3-0-5-5-3-6-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-2-5-5-3-4-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-5-0-5-3-1-5-4-,299,4,16,168,50,35,522,242,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,2-4-0-0-5-5-3-1-0-4-,562,7,37,294,121,54,1025,496,7,7,7.00,56,0,0.6225ns,-,-,-,-,40,-,-
Exhaustive Search,1,3-2-3-2-5-5-3-1-5-4-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-5-1-0-5-3-0-5-4-,318,5,17,180,55,35,560,262,5,5,5.00,31,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-1-5-1-3-4-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,4-4-3-5-5-5-3-1-5-2-,317,5,5,186,59,34,553,288,5,4,4.50,33,0,0.34ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-3-5-3-5-5-3-6-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-5-1-5-5-3-4-5-1-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-3-5-5-5-3-6-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,4-4-3-4-5-5-3-1-5-4-,317,5,5,186,59,34,553,288,5,4,4.50,33,0,0.34ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-3-5-0-5-5-2-1-5-4-,353,3,22,198,58,42,608,278,3,3,3.00,33,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-5-1-5-4-3-1-3-4-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-1-5-0-2-1-5-4-,364,4,23,204,61,42,627,289,4,4,4.00,34,0,0.53ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-3-5-1-3-5-5-5-5-4-,278,3,4,168,41,36,460,219,3,3,3.00,29,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,4-4-3-1-0-1-3-1-3-4-,255,5,17,138,55,21,479,246,5,5,5.00,24,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-3-0-4-5-3-1-5-4-,298,4,5,174,52,34,506,243,4,4,4.00,33,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-0-3-1-5-5-3-1-5-2-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-1-5-4-3-5-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-5-0-5-5-4-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-3-5-5-5-4-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-4-1-2-5-3-1-5-4-,411,5,17,228,75,45,724,340,5,5,5.00,46,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-4-5-1-5-3-3-1-5-1-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,4-0-3-5-5-5-0-1-5-4-,484,8,27,258,95,52,898,448,8,8,8.00,52,0,0.53ns,-,-,-,-,23,-,-
Exhaustive Search,1,3-4-3-0-5-1-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-6-4-4-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-5-5-5-3-3-0-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-5-3-5-5-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-4-3-1-5-3-3-1-4-4-,326,3,17,174,68,36,585,259,3,3,3.00,31,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-2-5-5-5-3-1-5-0-,307,4,17,174,51,35,532,246,4,4,4.00,30,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-4-3-1-5-4-3-1-5-0-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-4-3-3-5-5-3-1-5-4-,206,3,9,120,31,24,357,169,3,3,3.00,22,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-5-2-5-5-3-0-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-2-5-2-1-5-4-,471,5,35,252,84,53,841,385,5,5,5.00,47,0,0.53ns,-,-,-,-,21,-,-
Exhaustive Search,1,3-2-3-3-5-5-3-3-5-4-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,2-3-5-1-5-5-3-6-5-4-,306,4,16,174,52,35,534,267,4,3,3.50,29,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,5-4-4-1-5-5-3-1-5-4-,302,4,9,168,55,34,524,252,4,4,4.00,36,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-0-3-1-5-1-3-1-3-4-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-3-5-1-5-5-0-1-2-4-,772,4,130,438,98,51,1175,552,4,4,4.00,55,0,0.78ns,-,-,-,-,35,-,-
Exhaustive Search,1,3-3-3-1-5-5-5-1-5-4-,278,3,4,168,41,36,460,219,3,3,3.00,29,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-2-4-4-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-3-1-5-5-2-1-5-4-,353,3,22,198,58,42,608,278,3,3,3.00,33,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,4-4-5-1-2-5-3-6-5-4-,421,6,17,234,80,45,754,377,6,5,5.50,45,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-4-1-5-5-3-1-2-4-,716,4,117,414,91,43,1080,511,4,4,4.00,51,0,0.74ns,-,-,-,-,29,-,-
Exhaustive Search,1,3-0-5-1-5-5-3-6-5-2-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-3-5-1-2-5-3-1-5-2-,296,3,16,168,48,35,513,235,3,3,3.00,29,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,2-4-5-1-5-1-3-1-5-4-,337,5,17,192,61,34,596,303,5,4,4.50,33,0,0.43ns,-,-,-,-,12,-,-
