Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
Exhaustive Search,211,REGROMROM0all0,3181,9,1699,948,469,9,5930,2670,9,9,9.00,56,-,5.3162ns,-,-,-,-,22,-,-
Exhaustive Search,212,REGROMROM0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,213,REGROMROMall00,2884,3,1735,810,300,0,5068,2350,3,3,3.00,39,-,5.0713ns,-,-,-,-,19,-,-
Exhaustive Search,214,REGROMROMall0all,5057,3,3916,840,267,0,8563,4087,3,3,3.00,34,-,5.6013ns,-,-,-,-,7,-,-
Exhaustive Search,215,REGROMROMallall0,2916,7,1695,798,380,0,5355,2482,7,7,7.00,43,-,5.3162ns,-,-,-,-,19,-,-
Exhaustive Search,216,REGROMROMallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,217,REGROMLOGIC000,2662,7,1127,972,474,19,5010,2171,7,7,7.00,70,-,6.2125ns,-,-,-,-,26,-,-
Exhaustive Search,218,REGROMLOGIC00all,4225,7,2532,1056,555,19,7525,3446,7,7,7.00,63,-,7.8515ns,-,-,-,-,14,-,-
Exhaustive Search,219,REGROMLOGIC0all0,2730,9,1221,954,481,9,5129,2251,9,9,9.00,65,-,6.1075ns,-,-,-,-,22,-,-
Exhaustive Search,220,REGROMLOGIC0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,221,REGROMLOGICall00,2348,3,1123,816,360,0,4318,1928,3,3,3.00,49,-,6.1425ns,-,-,-,-,19,-,-
Exhaustive Search,222,REGROMLOGICall0all,3691,3,2390,846,413,0,6653,3113,3,3,3.00,42,-,7.5685ns,-,-,-,-,7,-,-
Exhaustive Search,223,REGROMLOGICallall0,2465,7,1217,804,392,0,4541,2053,7,7,7.00,52,-,6.0375ns,-,-,-,-,19,-,-
Exhaustive Search,224,REGROMLOGICallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,225,REGLOGICREG000,3161,6,1703,960,419,19,5715,2555,6,5,5.50,60,0,5.6625ns,-,-,-,-,17,-,-
Exhaustive Search,226,REGLOGICREG00all,4430,6,2964,960,433,19,7818,3620,6,5,5.50,54,0,5.9718ns,-,-,-,-,11,-,-
Exhaustive Search,227,REGLOGICREG0all0,3280,6,1833,942,442,9,5927,2674,6,5,5.50,54,0,5.8183ns,-,-,-,-,13,-,-
Exhaustive Search,228,REGLOGICREG0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,229,REGLOGICREGall00,2739,2,1699,750,252,0,4700,2175,2,2,2.00,38,0,5.5925ns,-,-,-,-,10,-,-
Exhaustive Search,230,REGLOGICREGall0all,3930,2,2960,738,199,0,6600,3175,2,2,2.00,33,0,5.9085ns,-,-,-,-,4,-,-
Exhaustive Search,231,REGLOGICREGallall0,2907,4,1829,744,293,0,5113,2403,4,4,4.00,41,0,5.7483ns,-,-,-,-,10,-,-
