Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
decimation_meta_1000,1,5-2-3-2-5-4-3-0-3-3-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_meta_1000,1,4-0-3-2-5-3-4-0-3-4-,311,6,21,162,71,28,591,295,6,6,6.00,29,0,0.47ns,-,-,-,-,15,-,-
decimation_meta_1000,1,3-0-3-1-5-4-3-0-3-3-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
decimation_meta_1000,1,5-2-3-2-5-2-3-0-3-0-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_meta_1000,1,5-2-5-2-5-4-3-4-0-3-,348,3,27,186,70,33,613,278,3,3,3.00,32,0,0.6225ns,-,-,-,-,28,-,-
decimation_meta_1000,1,4-2-2-2-5-4-3-2-3-3-,253,5,19,132,56,21,487,248,5,4,4.50,25,0,0.47ns,-,-,-,-,15,-,-
decimation_meta_1000,1,5-2-4-1-3-4-3-4-3-5-,130,3,7,72,27,10,246,116,3,3,3.00,14,0,0.34ns,-,-,-,-,8,-,-
decimation_meta_1000,1,5-2-2-2-5-4-3-0-3-3-,137,3,15,72,25,11,256,114,3,3,3.00,14,0,0.47ns,-,-,-,-,11,-,-
decimation_meta_1000,1,5-2-3-2-5-0-3-2-3-2-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_meta_1000,1,5-2-0-2-5-0-3-0-0-4-,459,5,39,234,98,44,837,379,5,5,5.00,44,0,0.6225ns,-,-,-,-,35,-,-
decimation_meta_1000,1,3-4-3-2-5-4-3-0-0-0-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
decimation_meta_1000,1,3-2-3-1-2-4-3-0-3-2-,137,3,15,72,25,11,256,114,3,3,3.00,14,0,0.47ns,-,-,-,-,11,-,-
decimation_meta_1000,1,5-2-3-1-5-0-3-5-4-1-,324,3,15,174,68,36,580,256,3,3,3.00,31,0,0.47ns,-,-,-,-,10,-,-
decimation_meta_1000,1,3-0-0-1-5-3-3-0-0-3-,461,6,39,234,101,44,854,392,6,6,6.00,43,0,0.6225ns,-,-,-,-,36,-,-
decimation_meta_1000,1,3-0-4-2-4-4-3-0-3-3-,222,4,7,126,47,20,399,189,4,4,4.00,22,0,0.34ns,-,-,-,-,9,-,-
decimation_meta_1000,1,5-2-3-2-5-4-3-6-3-3-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_meta_1000,1,4-0-2-0-0-4-5-0-5-0-,609,10,21,324,128,68,1130,556,10,10,10.00,68,0,0.47ns,-,-,-,-,27,-,-
decimation_meta_1000,1,5-2-3-3-5-2-5-0-3-3-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
decimation_meta_1000,1,5-3-3-3-4-4-3-0-5-3-,287,3,4,168,49,34,487,232,3,3,3.00,32,0,0.34ns,-,-,-,-,6,-,-
decimation_meta_1000,1,2-2-0-2-5-5-3-1-3-3-,239,5,15,126,50,22,452,226,5,5,5.00,26,0,0.47ns,-,-,-,-,18,-,-
decimation_meta_1000,1,5-3-3-2-5-4-3-0-2-2-,326,2,24,180,64,33,561,254,2,2,2.00,25,0,0.6225ns,-,-,-,-,24,-,-
decimation_meta_1000,1,2-4-3-2-5-4-3-3-5-3-,337,5,17,192,61,34,596,303,5,4,4.50,33,0,0.43ns,-,-,-,-,12,-,-
decimation_meta_1000,1,5-2-0-2-5-4-3-0-3-4-,138,3,15,72,25,11,258,115,3,3,3.00,15,0,0.47ns,-,-,-,-,11,-,-
decimation_meta_1000,1,5-2-3-2-5-4-3-1-3-3-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_meta_1000,1,5-2-3-3-0-4-3-0-5-0-,320,5,19,174,58,35,577,270,5,5,5.00,34,0,0.47ns,-,-,-,-,14,-,-
decimation_meta_1000,1,3-0-5-1-4-4-4-0-3-3-,300,5,19,156,67,28,561,259,5,5,5.00,30,0,0.47ns,-,-,-,-,14,-,-
decimation_meta_1000,1,0-2-3-2-5-4-3-0-3-3-,147,4,15,78,29,11,278,146,4,4,4.00,14,0,0.47ns,-,-,-,-,12,-,-
decimation_meta_1000,1,2-2-4-2-3-0-3-0-3-3-,254,5,19,132,56,21,488,248,5,4,4.50,26,0,0.47ns,-,-,-,-,15,-,-
decimation_meta_1000,1,5-4-0-2-2-4-3-0-2-1-,817,6,129,456,112,55,1289,600,6,6,6.00,65,0,0.82ns,-,-,-,-,39,-,-
